# sample segmentation eta phi delta_eta delta_phi rmin rmax zmin zmax
config 1 5 0 0.0 1.09334497 2283.0 3383.0 0 3024.0
eta_bins -1.0 -0.9 -0.8 -0.7 -0.6 -0.5 -0.4 -0.3 -0.2 -0.1 0.0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0
phi_bins -3.1416 -3.0434 -2.9452 -2.8471 -2.7489 -2.6507 -2.5525 -2.4544 -2.3562 -2.258 -2.1598 -2.0617 -1.9635 -1.8653 -1.7671 -1.669 -1.5708 -1.4726 -1.3744 -1.2763 -1.1781 -1.0799 -0.9817 -0.8836 -0.7854 -0.6872 -0.589 -0.4909 -0.3927 -0.2945 -0.1963 -0.0982 0.0 0.0982 0.1963 0.2945 0.3927 0.4909 0.589 0.6872 0.7854 0.8836 0.9817 1.0799 1.1781 1.2763 1.3744 1.4726 1.5708 1.669 1.7671 1.8653 1.9635 2.0617 2.1598 2.258 2.3562 2.4544 2.5525 2.6507 2.7489 2.8471 2.9452 3.0434 3.1416
cell 1 5 -0.95 -3.09250527 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000000
cell 1 5 -0.95 -2.9943305 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000001
cell 1 5 -0.95 -2.89615573 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000002
cell 1 5 -0.95 -2.79798096 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000003
cell 1 5 -0.95 -2.69980619 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000004
cell 1 5 -0.95 -2.60163142 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000005
cell 1 5 -0.95 -2.50345665 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000006
cell 1 5 -0.95 -2.40528188 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000007
cell 1 5 -0.95 -2.3071071 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000008
cell 1 5 -0.95 -2.20893233 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000009
cell 1 5 -0.95 -2.11075756 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000010
cell 1 5 -0.95 -2.01258279 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000011
cell 1 5 -0.95 -1.91440802 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000012
cell 1 5 -0.95 -1.81623325 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000013
cell 1 5 -0.95 -1.71805848 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000014
cell 1 5 -0.95 -1.61988371 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000015
cell 1 5 -0.95 -1.52170894 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000016
cell 1 5 -0.95 -1.42353417 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000017
cell 1 5 -0.95 -1.3253594 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000018
cell 1 5 -0.95 -1.22718463 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000019
cell 1 5 -0.95 -1.12900986 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000020
cell 1 5 -0.95 -1.03083509 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000021
cell 1 5 -0.95 -0.93266032 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000022
cell 1 5 -0.95 -0.83448555 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000023
cell 1 5 -0.95 -0.73631078 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000024
cell 1 5 -0.95 -0.63813601 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000025
cell 1 5 -0.95 -0.53996124 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000026
cell 1 5 -0.95 -0.44178647 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000027
cell 1 5 -0.95 -0.3436117 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000028
cell 1 5 -0.95 -0.24543693 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000029
cell 1 5 -0.95 -0.14726216 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000030
cell 1 5 -0.95 -0.04908739 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000031
cell 1 5 -0.95 0.04908739 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000032
cell 1 5 -0.95 0.14726216 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000033
cell 1 5 -0.95 0.24543693 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000034
cell 1 5 -0.95 0.3436117 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000035
cell 1 5 -0.95 0.44178647 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000036
cell 1 5 -0.95 0.53996124 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000037
cell 1 5 -0.95 0.63813601 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000038
cell 1 5 -0.95 0.73631078 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000039
cell 1 5 -0.95 0.83448555 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000040
cell 1 5 -0.95 0.93266032 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000041
cell 1 5 -0.95 1.03083509 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000042
cell 1 5 -0.95 1.12900986 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000043
cell 1 5 -0.95 1.22718463 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000044
cell 1 5 -0.95 1.3253594 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000045
cell 1 5 -0.95 1.42353417 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000046
cell 1 5 -0.95 1.52170894 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000047
cell 1 5 -0.95 1.61988371 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000048
cell 1 5 -0.95 1.71805848 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000049
cell 1 5 -0.95 1.81623325 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000050
cell 1 5 -0.95 1.91440802 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000051
cell 1 5 -0.95 2.01258279 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000052
cell 1 5 -0.95 2.11075756 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000053
cell 1 5 -0.95 2.20893233 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000054
cell 1 5 -0.95 2.3071071 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000055
cell 1 5 -0.95 2.40528188 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000056
cell 1 5 -0.95 2.50345665 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000057
cell 1 5 -0.95 2.60163142 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000058
cell 1 5 -0.95 2.69980619 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000059
cell 1 5 -0.95 2.79798096 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000060
cell 1 5 -0.95 2.89615573 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000061
cell 1 5 -0.95 2.9943305 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000062
cell 1 5 -0.95 3.09250527 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000063
cell 1 5 -0.85 -3.09250527 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000064
cell 1 5 -0.85 -2.9943305 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000065
cell 1 5 -0.85 -2.89615573 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000066
cell 1 5 -0.85 -2.79798096 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000067
cell 1 5 -0.85 -2.69980619 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000068
cell 1 5 -0.85 -2.60163142 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000069
cell 1 5 -0.85 -2.50345665 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000070
cell 1 5 -0.85 -2.40528188 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000071
cell 1 5 -0.85 -2.3071071 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000072
cell 1 5 -0.85 -2.20893233 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000073
cell 1 5 -0.85 -2.11075756 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000074
cell 1 5 -0.85 -2.01258279 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000075
cell 1 5 -0.85 -1.91440802 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000076
cell 1 5 -0.85 -1.81623325 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000077
cell 1 5 -0.85 -1.71805848 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000078
cell 1 5 -0.85 -1.61988371 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000079
cell 1 5 -0.85 -1.52170894 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000080
cell 1 5 -0.85 -1.42353417 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000081
cell 1 5 -0.85 -1.3253594 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000082
cell 1 5 -0.85 -1.22718463 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000083
cell 1 5 -0.85 -1.12900986 0.1 0.09817477 2283.0 3383.0 0 3024.0 1050000084
