# layer_id eta phi delta_eta delta_phi rmin rmax
L 5 -0.5 0.5 10 -3.14159265 3.14159265 64 2683.0 3783.0
C 5 -0.45 -3.09250527 0.05 0.04908739 2683.0 3783.0 50000000
C 5 -0.45 -2.9943305 0.05 0.04908739 2683.0 3783.0 50000001
C 5 -0.45 -2.89615573 0.05 0.04908739 2683.0 3783.0 50000002
C 5 -0.45 -2.79798096 0.05 0.04908739 2683.0 3783.0 50000003
C 5 -0.45 -2.69980619 0.05 0.04908739 2683.0 3783.0 50000004
C 5 -0.45 -2.60163142 0.05 0.04908739 2683.0 3783.0 50000005
C 5 -0.45 -2.50345665 0.05 0.04908739 2683.0 3783.0 50000006
C 5 -0.45 -2.40528188 0.05 0.04908739 2683.0 3783.0 50000007
C 5 -0.45 -2.3071071 0.05 0.04908739 2683.0 3783.0 50000008
C 5 -0.45 -2.20893233 0.05 0.04908739 2683.0 3783.0 50000009
C 5 -0.45 -2.11075756 0.05 0.04908739 2683.0 3783.0 50000010
C 5 -0.45 -2.01258279 0.05 0.04908739 2683.0 3783.0 50000011
C 5 -0.45 -1.91440802 0.05 0.04908739 2683.0 3783.0 50000012
C 5 -0.45 -1.81623325 0.05 0.04908739 2683.0 3783.0 50000013
C 5 -0.45 -1.71805848 0.05 0.04908739 2683.0 3783.0 50000014
C 5 -0.45 -1.61988371 0.05 0.04908739 2683.0 3783.0 50000015
C 5 -0.45 -1.52170894 0.05 0.04908739 2683.0 3783.0 50000016
C 5 -0.45 -1.42353417 0.05 0.04908739 2683.0 3783.0 50000017
C 5 -0.45 -1.3253594 0.05 0.04908739 2683.0 3783.0 50000018
C 5 -0.45 -1.22718463 0.05 0.04908739 2683.0 3783.0 50000019
C 5 -0.45 -1.12900986 0.05 0.04908739 2683.0 3783.0 50000020
C 5 -0.45 -1.03083509 0.05 0.04908739 2683.0 3783.0 50000021
C 5 -0.45 -0.93266032 0.05 0.04908739 2683.0 3783.0 50000022
C 5 -0.45 -0.83448555 0.05 0.04908739 2683.0 3783.0 50000023
C 5 -0.45 -0.73631078 0.05 0.04908739 2683.0 3783.0 50000024
C 5 -0.45 -0.63813601 0.05 0.04908739 2683.0 3783.0 50000025
C 5 -0.45 -0.53996124 0.05 0.04908739 2683.0 3783.0 50000026
C 5 -0.45 -0.44178647 0.05 0.04908739 2683.0 3783.0 50000027
C 5 -0.45 -0.3436117 0.05 0.04908739 2683.0 3783.0 50000028
C 5 -0.45 -0.24543693 0.05 0.04908739 2683.0 3783.0 50000029
C 5 -0.45 -0.14726216 0.05 0.04908739 2683.0 3783.0 50000030
C 5 -0.45 -0.04908739 0.05 0.04908739 2683.0 3783.0 50000031
C 5 -0.45 0.04908739 0.05 0.04908739 2683.0 3783.0 50000032
C 5 -0.45 0.14726216 0.05 0.04908739 2683.0 3783.0 50000033
C 5 -0.45 0.24543693 0.05 0.04908739 2683.0 3783.0 50000034
C 5 -0.45 0.3436117 0.05 0.04908739 2683.0 3783.0 50000035
C 5 -0.45 0.44178647 0.05 0.04908739 2683.0 3783.0 50000036
C 5 -0.45 0.53996124 0.05 0.04908739 2683.0 3783.0 50000037
C 5 -0.45 0.63813601 0.05 0.04908739 2683.0 3783.0 50000038
C 5 -0.45 0.73631078 0.05 0.04908739 2683.0 3783.0 50000039
C 5 -0.45 0.83448555 0.05 0.04908739 2683.0 3783.0 50000040
C 5 -0.45 0.93266032 0.05 0.04908739 2683.0 3783.0 50000041
C 5 -0.45 1.03083509 0.05 0.04908739 2683.0 3783.0 50000042
C 5 -0.45 1.12900986 0.05 0.04908739 2683.0 3783.0 50000043
C 5 -0.45 1.22718463 0.05 0.04908739 2683.0 3783.0 50000044
C 5 -0.45 1.3253594 0.05 0.04908739 2683.0 3783.0 50000045
C 5 -0.45 1.42353417 0.05 0.04908739 2683.0 3783.0 50000046
C 5 -0.45 1.52170894 0.05 0.04908739 2683.0 3783.0 50000047
C 5 -0.45 1.61988371 0.05 0.04908739 2683.0 3783.0 50000048
C 5 -0.45 1.71805848 0.05 0.04908739 2683.0 3783.0 50000049
C 5 -0.45 1.81623325 0.05 0.04908739 2683.0 3783.0 50000050
C 5 -0.45 1.91440802 0.05 0.04908739 2683.0 3783.0 50000051
C 5 -0.45 2.01258279 0.05 0.04908739 2683.0 3783.0 50000052
C 5 -0.45 2.11075756 0.05 0.04908739 2683.0 3783.0 50000053
C 5 -0.45 2.20893233 0.05 0.04908739 2683.0 3783.0 50000054
C 5 -0.45 2.3071071 0.05 0.04908739 2683.0 3783.0 50000055
C 5 -0.45 2.40528188 0.05 0.04908739 2683.0 3783.0 50000056
C 5 -0.45 2.50345665 0.05 0.04908739 2683.0 3783.0 50000057
C 5 -0.45 2.60163142 0.05 0.04908739 2683.0 3783.0 50000058
C 5 -0.45 2.69980619 0.05 0.04908739 2683.0 3783.0 50000059
C 5 -0.45 2.79798096 0.05 0.04908739 2683.0 3783.0 50000060
C 5 -0.45 2.89615573 0.05 0.04908739 2683.0 3783.0 50000061
C 5 -0.45 2.9943305 0.05 0.04908739 2683.0 3783.0 50000062
C 5 -0.45 3.09250527 0.05 0.04908739 2683.0 3783.0 50000063
C 5 -0.35 -3.09250527 0.05 0.04908739 2683.0 3783.0 50000064
C 5 -0.35 -2.9943305 0.05 0.04908739 2683.0 3783.0 50000065
C 5 -0.35 -2.89615573 0.05 0.04908739 2683.0 3783.0 50000066
C 5 -0.35 -2.79798096 0.05 0.04908739 2683.0 3783.0 50000067
C 5 -0.35 -2.69980619 0.05 0.04908739 2683.0 3783.0 50000068
C 5 -0.35 -2.60163142 0.05 0.04908739 2683.0 3783.0 50000069
C 5 -0.35 -2.50345665 0.05 0.04908739 2683.0 3783.0 50000070
C 5 -0.35 -2.40528188 0.05 0.04908739 2683.0 3783.0 50000071
C 5 -0.35 -2.3071071 0.05 0.04908739 2683.0 3783.0 50000072
C 5 -0.35 -2.20893233 0.05 0.04908739 2683.0 3783.0 50000073
