# sample segmentation eta phi delta_eta delta_phi rmin rmax zmin zmax
config 2 11 1 1.8 2.0 302.0 2032.0 3782.0 3878.0
eta_bins -2.0 -1.9938 -1.9875 -1.9812 -1.975 -1.9688 -1.9625 -1.9562 -1.95 -1.9438 -1.9375 -1.9312 -1.925 -1.9188 -1.9125 -1.9062 -1.9 -1.8938 -1.8875 -1.8812 -1.875 -1.8688 -1.8625 -1.8562 -1.85 -1.8438 -1.8375 -1.8312 -1.825 -1.8188 -1.8125 -1.8062 -1.8 1.8 1.8062 1.8125 1.8188 1.825 1.8312 1.8375 1.8438 1.85 1.8562 1.8625 1.8688 1.875 1.8812 1.8875 1.8938 1.9 1.9062 1.9125 1.9188 1.925 1.9312 1.9375 1.9438 1.95 1.9562 1.9625 1.9688 1.975 1.9812 1.9875 1.9938 2.0
phi_bins -3.1416 -3.0434 -2.9452 -2.8471 -2.7489 -2.6507 -2.5525 -2.4544 -2.3562 -2.258 -2.1598 -2.0617 -1.9635 -1.8653 -1.7671 -1.669 -1.5708 -1.4726 -1.3744 -1.2763 -1.1781 -1.0799 -0.9817 -0.8836 -0.7854 -0.6872 -0.589 -0.4909 -0.3927 -0.2945 -0.1963 -0.0982 0.0 0.0982 0.1963 0.2945 0.3927 0.4909 0.589 0.6872 0.7854 0.8836 0.9817 1.0799 1.1781 1.2763 1.3744 1.4726 1.5708 1.669 1.7671 1.8653 1.9635 2.0617 2.1598 2.258 2.3562 2.4544 2.5525 2.6507 2.7489 2.8471 2.9452 3.0434 3.1416
cell 2 11 -1.996875 -3.09250527 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000000
cell 2 11 -1.996875 -2.9943305 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000001
cell 2 11 -1.996875 -2.89615573 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000002
cell 2 11 -1.996875 -2.79798096 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000003
cell 2 11 -1.996875 -2.69980619 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000004
cell 2 11 -1.996875 -2.60163142 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000005
cell 2 11 -1.996875 -2.50345665 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000006
cell 2 11 -1.996875 -2.40528188 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000007
cell 2 11 -1.996875 -2.3071071 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000008
cell 2 11 -1.996875 -2.20893233 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000009
cell 2 11 -1.996875 -2.11075756 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000010
cell 2 11 -1.996875 -2.01258279 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000011
cell 2 11 -1.996875 -1.91440802 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000012
cell 2 11 -1.996875 -1.81623325 0.00625 0.09817477 302.0 2032.0 3782.0 3878.0 2111000013
