# layer_id eta phi delta_eta delta_phi rmin rmax
L 3 -1.0 1.0 40 -3.11704896 3.11704896 254 1926.0 1980.0
C 3 -0.975 -3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi0
C 3 -0.975 -3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi1
C 3 -0.975 -3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi2
C 3 -0.975 -3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi3
C 3 -0.975 -3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi4
C 3 -0.975 -2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi5
C 3 -0.975 -2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi6
C 3 -0.975 -2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi7
C 3 -0.975 -2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi8
C 3 -0.975 -2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi9
C 3 -0.975 -2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi10
C 3 -0.975 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi11
C 3 -0.975 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi12
C 3 -0.975 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi13
C 3 -0.975 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi14
C 3 -0.975 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi15
C 3 -0.975 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi16
C 3 -0.975 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi17
C 3 -0.975 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi18
C 3 -0.975 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta0_phi19
